id	text	month	year	assigned
3333542	A study by the International Monetary Fund found that El Nino typically adds between 0.5 and 0.9 percentage points to inflation in India , Indonesia and Thailand .	6	2015	qz*
2008981	Adjust for inflation .	12	2013	qz*
8218543	"The Nikkei manufacturing PMI fell to 49.1 in March , the lowest since February 2013 , and Japanese households ' inflation expectations have fallen to a three-year low . """	4	2016	qz*
9435093	Real history requires recalling what happened in 1970s Britain , the last time the U.K. stood outside an imperial trading zone and outside an integrated European market : stagnation and inflation , three-day working weeks , and endless strikes .	6	2016	qz*
88788999	"Zelnick notes that the slowdown in Government and Commercial revenue , coupled with "" contribution margin compressi  The release on Wednesday of the minutes of the Federal Reserve 's last policy meeting is likely to shed light on the U.S. central bank 's plans to trim its massive balance sheet and hike interest rates in 2022 as well as update its shifting view of inflation ."	2	2022	qz*
25570003	UK house prices rise for second month running , says Halifax  Read more  The new zero inflation target would mean house prices falling by around 10% in real terms as wages continue to rise , the thinktank said , making homes more affordable .	7	2018	qz*
26149137	Sharply higher energy prices saw Canadian inflation unexpectedly spike in July .	8	2018	qz*
86742022	The fact that digital currencies are protected from inflation , capital controls , or exchange rate depreciation has seen many Nigerians turn to them for financial trades such as cross-border remittances and e-commerce .	2	2021	qz*
17164574	"They cited strengthening economic activity , a growing job market and signs that inflation "" was likely to be close to 2% in the near term . """	2	2017	qz*
92266709	Western sanctions aimed at crippling major energy producer Russia have resulted in sharply higher fuel costs in Europe and the United States , with inflation soaring as a result .	7	2022	qz*
15417154	If the rate is high , inflation could start to rise even while a large number of people are unable to find work .	11	2016	qz*
8666299	I determine the equity risk premium by using the following formula : ERP = D* ( 1 + G ) / P + G -- Rf , where D is levered free cash flow ( unlevered free cash flow minus interest expense plus debt increase ) , G is the terminal growth rate ( the average of the projected inflation rate and long-term GDP growth ) , P is the market value of equity , and Rf is the risk-free rate ( ten-year treasury bonds ) .	8	2019	qz*
18308275	Under the lid , the amount of additional money the city is allowed to collect without getting voter approval is generally limited to the five-year average rate of inflation , likely to be about 1.5 percent .	5	2017	qz*
128634	In fact , the cost of treating diabetes is actually rising slower than health care inflation in general .	3	2013	qz*
70754288	Bret : Meanwhile , there 's the news that unemployment is at 3.6 percent , a 50-year low , wage growth is solid , inflation is low , and growth is robust .	5	2019	qz*
88966546	The Markit March PMIs are do for the major developed economies , and the insight around inflation and Ukraine will prove critical ... if not fully market moving .	3	2022	qz*
738247	Some households will remain trapped , missing out on better jobs elsewhere , waiting for inflation and monthly payments to slowly grind away the debt .	2	2012	qz*
87106468	Robert Lee -- KBW -- Analyst  Great , thanks , goodmorning , hope everyone is doing well .. Just maybe a follow-up in a way to the inflation question because with inflation usually comes higher rates .	4	2021	qz*
22657982	"The back end is really well contained , just based on underlying growth dynamics and the lack of inflation coupled with the continued need for yield , "" he said ."	1	2018	qz*
3446908	If there is increasing volatility with the inflation rate , the RBI will have to use the repo rate to counter .	7	2015	qz*
85105119	Constructed of heavy gauge PVC , the Lob The Blob features a speed safety valve for fast and easy inflation and deflation as well as grommets on all four corners to make tethering a breeze .	6	2020	qz*
63165141	A bit of inflation can be a good catalyst to get a consumer o ?	7	2021	qz*
62914848	A strong read could fuel calls for the FOMC to end its blindness to rising near-term inflation .	5	2021	qz*
90160903	late they work in trying to inflation .	11	2022	qz*
935325	Finally , German taxpayers will be suffering unacceptable inflation and an apparently uncontrollable looming bill to bail out their euro partners .	5	2012	qz*
2547719	That said , nominal income targeting does allow for persistent deviations of inflation from target , which may undermine the anchoring of expectations .	6	2014	qz*
81394821	Mr. Evans expects the jobless rate to stay at a level just under 4% and he sees inflation slowly moving up to the central bank 's 2% target over the next several years .	10	2019	qz*
84410420	The U.S. Federal Reserve is pumping money into the economy and has slammed interest rates to near zero again , factors that can lead to inflation when the economy heats back up .	3	2020	qz*
85915976	In the wake of the Great Recession , two percent has been the Fed 's target for core inflation .	9	2020	qz*
2978506	Let 's assume a 1 percent inflation rate for 2015 and use , then , a 1 percent revenue growth as our target for a new newspaper-industry normal .	1	2015	qz*
