id	text	Property	label	narrative_time	weight	region	city	state	scope
3879520	With voters tiring of rampant crime, triple-digit inflation and widespread shortages, polls for months had been forecasting an opposition victory.	effect	social	future	1				
83262675	Would providing for an inflation adjustment going forward have an impact on the ability of companies to raise capital, particularly small businesses?	effect	cost-push	general	1				
210605	YPF attracted local funds in 2012, being one of the few investments for Argentine savers eager to escape the inflation tax (which stands at 30%).	effect	savings	present	1				
3446908	Yet weak monsoons could lead to higher inflation through food costs that could limit further interest rate cuts in the future.	effect	cost	future	1				
3446908	Yet weak monsoons could lead to higher inflation through food costs that could limit further interest rate cuts in the future.	effect	rates	future	1				
31807463	Yields tend to fall when investors are downgrading expectations for the economy and inflation.	effect	savings	present	1	west	Portland	Oregon	Regional
511873	"amounted to nearly $3.4 million dollars, adjusted for inflation."""	effect			0				
3270653	as the market was worried that the tapering process would choke off growth and inflation, a report by Pavilion noted.	effect			0	northeast	Washington	District of Columbia	National
15376829	climate change talks are being held The U.S. dollar hit a nine-month peak in Asia on Monday as the risk of faster domestic inflation and wider budget deficits sent Treasury yields ever higher, a painful mix for assets in many emerging market countries.	effect	uncertain	present	1				
15376829	climate change talks are being held The U.S. dollar hit a nine-month peak in Asia on Monday as the risk of faster domestic inflation and wider budget deficits sent Treasury yields ever higher, a painful mix for assets in many emerging market countries.	effect	savings	present	1				
4855410	economies suffer from a substantial output gap, inflation below target, and conventional monetary policy constrained by interest rates close to zero.	effect			0				
2021875	overall CPI and overall PCEPI inflation over this period was 0.58 percentage point.	effect			0				
2343966	that represents a large component of the overall inflation index.	effect			0				
2407239	the worst of an economic storm caused by the annexation of Crimea, but acknowledged the crisis had taken a toll on economic growth and driven up inflation.	effect			0				
9430125	"""A new inflation-focused framework is in place that has helped halve inflation and allowed savers to earn positive real interest rates on deposits after a long time,"" according to the statement."""	effect			0	northeast	Washington	District of Columbia	National
19904731	"""Given the enormity of inflation metrics in the Fed's rates outlook, I suspect traders will be reluctant to commit big views prior to the event (this Friday) and even more so given August's sparse liquidity conditions,"" Innes added."	effect			0	southeast	Kenner	Louisiana	National
86802226	"""However, a hike in policy rates appears unlikely in 2021,"" they said in a note published earlier this month, adding the central bank still aimed to keep funding costs for companies stable while inflation dynamics would remain healthy."	effect			0	midwest	Eagan	Minnesota	National
87384916	"""I think there were a lot of people who held back, who wanted to see the hotter inflation number,"" CNBC's Jim Cramer said on ""Squawk on the Street."" """	effect			0	southeast	Kenner	Louisiana	National
722644	"""If Greece leaves the euro zone, we'll be looking at a sharp devaluation of the new currency and inflation is going to go through the roof,"" said Diego Iscaro, senior economist at IHS Global Insight."	effect			0	midwest	Eagan	Minnesota	National
2370714	"""It is another confirmation of inflation,"" Hawking told BBC Radio 4."""	effect			0				
70361050	"""Making the range of movement in long-term yields more flexible, as anticipated by some market participants, could be viewed as though the Bank's commitment to achieving 2 percent inflation was compromised,"" the member said."	effect			0				
2274076	"""Many of the newer designed e-coins are trying to correct the flaw in the Bitcoin design that has encouraged hoarding by adding a cost element if the currency is not circulated and also adjusting coins to a targeted inflation rate such as Dogecoin,"" Mark Williams, a lecturer at Boston University, told Ars."	effect			0				
70250288	"""Many people don't know that it also automatically increases to keep up with inflation, with the next increase set to take effect in January,"" he said."""	effect	cost	future	1	midwest	Minneapolis	Minnesota	Regional
