"annotation_id"	"assigned"	"cause"	"city"	"cost-push-time"	"cost-time"	"created_at"	"demand-time"	"effect"	"expect-time"	"file_id"	"fiscal-time"	"govt-time"	"id"	"inflation-direction"	"international-time"	"lead_time"	"loc"	"monetary-time"	"month"	"narrative-type"	"other-cause-time"	"other-effect-time"	"purchase-time"	"rates-time"	"redistribution-time"	"region"	"savings-time"	"scope"	"social-time"	"state"	"supply-time"	"temporality"	"text"	"title"	"trade-time"	"uncertain-time"	"updated_at"	"wage-time"	"year"	"year_month"
4076	"qz"	""	"st louis"	""	""	"2024-07-21T13:03:26.414653Z"	""	""	""	1901666253	""	""	60958	""	""	1.586	"st louis"	""	1	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"missouri"	""	""	"OeSoto Hampton, M., 36, Villa Ridge King, S. L., 71, 4523 Ravenwood Mever, H. C A., 69, 912 Pitman Oelze, B. C, 71, 9342 Hazetridge Seelboch, G. W., 80, 249 Oeane Siemer, E. C, 89, 806 Chatlet Taylor, W. M., 70, 2320 Michigan Tucker, I. W., 86, 107 Lack Weston, E, L.. 81, 127 E. Washington Whltsett, C. E., 78, 4333 Chippewa 1976 Resolutions For Consumers WASHINGTON, Jan. 16 (UPD-New Year's resolutions resolutions aimed at personal finance can help American consumers consumers cope with a battery of economic woes from unem- ployment to the battle against inflation."	"St. Louis Post-Dispatch (1923-)"	""	""	"2024-07-21T13:03:26.414674Z"	""	1976	"1976-01"
4077	"qz"	""	"detroit"	""	""	"2024-07-21T13:05:14.350640Z"	""	""	""	1821968668	""	""	60959	""	""	105.198	"detroit"	""	9	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"michigan"	""	""	"Minarik re-emphasizes his attack In the Brookings newsletter that the Basic Necessity Inflation Index is ""jerry-built,"" and has serious defects."	"Detroit Free Press (1923-)"	""	""	"2024-07-21T13:05:14.350664Z"	""	1980	"1980-09"
4078	"qz"	"fiscal"	"minneapolis"	""	""	"2024-07-21T13:05:36.749253Z"	""	""	""	1878303462	"present"	""	60960	"inflation-up"	""	19.768	"minneapolis"	""	11	"cause"	""	""	""	""	""	"midwest"	""	"local"	""	"minnesota"	""	"present"	"Sussel's new ""Inflation Guard"" plan fights the effects of inflation four ways: 1."	"Minneapolis Tribune (1964-1982)"	""	""	"2024-07-21T13:05:36.749281Z"	""	1974	"1974-11"
4079	"qz"	""	"detroit"	""	""	"2024-07-21T13:06:02.351608Z"	""	"savings"	""	1820466017	""	""	60961	"inflation-na"	""	22.712	"detroit"	""	6	"effect"	""	""	""	""	""	"midwest"	"general"	"local"	""	"michigan"	""	"general"	"It tells you why silver has grown 147 in 12 months, it itemizes its vast uses, it offers some sound suggestions on beating inflation, and it lets you know why the projections projections for silver are higher than ever."	"Detroit Free Press (1923-)"	""	""	"2024-07-21T13:06:02.351628Z"	""	1974	"1974-06"
4080	"qz"	""	"new york"	""	""	"2024-07-21T13:06:18.623848Z"	""	""	""	134003620	""	""	60962	""	""	13.563	"new york, ny"	""	7	"none"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	""	"WASHINGTON Albert Rees, director ofthe Council on Wage-Price Stability, said he still expects inflation this year to moderate from 1974's clip."	"Wall Street Journal  (1923-)"	""	""	"2024-07-21T13:06:18.623867Z"	""	1975	"1975-07"
4081	"qz"	""	"louisville"	""	""	"2024-07-21T13:18:44.778786Z"	""	"social"	""	1868435514	""	""	60963	"inflation-na"	""	743.037	"louisville"	""	6	"effect"	""	""	""	""	""	"southeast"	""	"local"	"general"	"kentucky"	""	"general"	"I fear that there are too many people who believe that the unemployed must be used as a buffer stock against inflation."""	"Courier-Journal (1923-) The"	""	""	"2024-07-21T13:18:44.778813Z"	""	1977	"1977-06"
4083	"qz"	"fiscal"	"st louis"	""	""	"2024-07-21T13:19:38.944591Z"	""	""	""	1910784800	"present"	"present"	60964	"inflation-down"	""	24.592	"st louis"	""	3	"cause"	""	""	""	""	""	"midwest"	""	"local"	""	"missouri"	""	"future"	"In the meeting, Kemp said he heard ""a number of Democrats as well as Republicans ' very much frustrated by a desire to fight inflation by slowing down the economy."	"St. Louis Post-Dispatch (1923-)"	""	""	"2024-07-21T13:19:38.944612Z"	""	1980	"1980-03"
4082	"qz"	""	"st louis"	""	""	"2024-07-21T13:19:10.812928Z"	""	"govt"	""	1910784800	""	"present"	60964	"inflation-up"	""	23.324	"st louis"	""	3	"effect"	""	""	""	""	""	"midwest"	""	"local"	""	"missouri"	""	"present"	"In the meeting, Kemp said he heard ""a number of Democrats as well as Republicans ' very much frustrated by a desire to fight inflation by slowing down the economy."	"St. Louis Post-Dispatch (1923-)"	""	""	"2024-07-21T13:19:10.812955Z"	""	1980	"1980-03"
4084	"qz"	""	"indianapolis"	""	""	"2024-07-21T13:20:00.945924Z"	""	""	""	1893358381	""	""	60965	""	""	17.612	"indianapolis"	""	10	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"indiana"	""	""	"It will stage a series of inflation ""forums"" around the country and will also invite business and labor to consult with the White House often."	"Indianapolis Star (1923-)"	""	""	"2024-07-21T13:20:00.945950Z"	""	1978	"1978-10"
4085	"qz"	""	"louisville"	""	""	"2024-07-21T13:20:21.798795Z"	""	"savings"	""	1867820141	""	""	60966	"inflation-na"	""	18.132	"louisville"	""	11	"effect"	""	""	""	""	""	"southeast"	"present"	"local"	""	"kentucky"	""	"present"	"They would not demand a paid-in-advance inflation premium in the interest rate on bonds."	"Courier-Journal (1923-) The"	""	""	"2024-07-21T13:20:21.798815Z"	""	1972	"1972-11"
4086	"qz"	""	"minneapolis"	""	"present"	"2024-07-21T13:20:44.579513Z"	""	"cost"	""	1878856727	""	""	60967	"inflation-up"	""	20.001	"minneapolis"	""	6	"effect"	""	""	""	""	""	"midwest"	""	"local"	""	"minnesota"	""	"present"	"Inflation was running at 200 percent a year as the price of basic necessities, usually only available on the black market, went out of sight."	"Minneapolis Star (1947-1982)"	""	""	"2024-07-21T13:20:44.579538Z"	""	1979	"1979-06"
4088	"qz"	""	"atlanta"	""	""	"2024-07-21T13:21:29.559106Z"	""	"govt"	""	491423026	"present"	"present"	60968	"inflation-up"	""	13.107	"atlanta, ga"	""	7	"effect"	""	""	""	""	""	"southeast"	""	"local"	""	"georgia"	""	"present"	"President Urges Nationwide Fight Against Inflation LOS ANGELES 111 a major national speech on the economy, President Nixon Thursday appealed to all citizens to exercise more restraint on their spending and vowed that the federal government would lead the way hy reducing the government s payroll eliminating 40,000 jobs during the current fiscal year."	"Atlanta Daily World (1932-)"	""	""	"2024-07-21T13:21:29.559130Z"	""	1974	"1974-07"
4087	"qz"	"fiscal"	"atlanta"	""	""	"2024-07-21T13:21:13.055130Z"	""	""	""	491423026	"present"	""	60968	"inflation-down"	""	25.508	"atlanta, ga"	""	7	"cause"	""	""	""	""	""	"southeast"	""	"local"	""	"georgia"	""	"future"	"President Urges Nationwide Fight Against Inflation LOS ANGELES 111 a major national speech on the economy, President Nixon Thursday appealed to all citizens to exercise more restraint on their spending and vowed that the federal government would lead the way hy reducing the government s payroll eliminating 40,000 jobs during the current fiscal year."	"Atlanta Daily World (1932-)"	""	""	"2024-07-21T13:21:13.055153Z"	""	1974	"1974-07"
4089	"qz"	"monetary"	"cincinnati"	""	""	"2024-07-21T13:22:13.666741Z"	""	""	""	1888704763	""	""	60969	"inflation-down"	""	41.092	"cincinnati"	"future"	7	"cause"	""	""	""	""	""	"midwest"	""	"local"	""	"ohio"	""	"future"	"A-2 THE CINCINNATI ENQUIRER Wednesday, July 28, 1976 Fed Fears Inflation, Will Tighten Money During Year Ahead WASHINGTON (AP) - The Federal Reserve Board will tighten the screws slightly on the nation's money supply In a new move aimed at bringing Inflation under control, Chairman Arthur F. Burns revealed Tuesday."	"Cincinnati Enquirer (1923-)"	""	""	"2024-07-21T13:22:13.666761Z"	""	1976	"1976-07"
4090	"qz"	"{""choices"":[""monetary"",""present"",""fiscal""]}"	"nashville"	""	""	"2024-07-21T13:23:00.074195Z"	""	""	""	1908252421	"present"	""	60970	"inflation-down"	""	43.611	"nashville"	"present"	3	"cause"	""	""	""	""	""	"southeast"	""	"local"	""	"tennessee"	""	"future"	"""These controls are needed now, on a temporary basis, to cool inflation inflation and provide time to implement more far-reaching programs to maintain economic stability,"" Sasser said. . ' s, Sasser made the request in a telegram to Federal Reserve Chairman Chairman Paul Volcker."	"Tennessean (1972-) The"	""	""	"2024-07-21T13:23:00.074218Z"	""	1980	"1980-03"
4091	"qz"	""	"minneapolis"	""	""	"2024-07-21T13:28:17.202191Z"	""	""	""	1878092967	""	""	60971	""	""	9.948	"minneapolis"	""	3	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"minnesota"	""	""	"YOU'LL FIND THE CONVENIENCE Of disposals, dishwashen extra Irg bedrooms & 1 ', baths. 1 & 2 Bedrooms from $160-$ 190 FAMILIES WELCOME 1328 E. Lake St. THONE PES. MGR. 938-5575 HOPKINS FIGHT INFLATION All Rents Slashed Reduced to $135 & up."	"Minneapolis Star (1947-1982)"	""	""	"2024-07-21T13:28:17.202212Z"	""	1973	"1973-03"
4092	"qz"	"fiscal"	"chicago"	""	""	"2024-07-21T13:28:47.709145Z"	""	""	""	172111119	"present"	""	60972	"inflation-down"	""	27.85	"chicago, ill"	""	9	"cause"	""	""	""	""	""	"midwest"	""	"local"	""	"illinois"	""	"future"	"Bosworth, in a telephone interview, said a major weakness in the anti. inflation effort was the agency s -  to get tough with unions and companies violating the guideposts."	"Chicago Tribune (1963-1996)"	""	""	"2024-07-21T13:28:47.709165Z"	""	1980	"1980-09"
4093	"qz"	""	"new york"	""	""	"2024-07-21T13:29:25.229835Z"	""	"{""choices"":[""rates"",""present"",""savings""]}"	""	424027967	""	""	60973	"inflation-up"	""	34.509	"new york, ny"	""	12	"effect"	""	""	""	"present"	""	"northeast"	"present"	"national"	""	"new york"	""	"present"	"Future of Long-Term Rates        John D. Paulus, vice president and economist at Goldman, Sachs & Company, predicted that long-term rates would not fall more than about 1 1/2 percentage points because inflation should rise temporarily early in 1981 and because the Federal Reserve wants to keep interest rates high enough ''to avoid a significant upsurge in economic activity in 1981.''"	"New York Times"	""	""	"2024-07-21T13:29:25.229880Z"	""	1980	"1980-12"
4094	"qz"	""	"washington"	""	""	"2024-07-21T13:29:53.217539Z"	""	"{""choices"":[""redistribution"",""savings"",""general""]}"	""	141207808	""	""	60974	"inflation-na"	""	24.782	"washington, dc"	""	8	"effect"	""	""	""	""	"general"	"northeast"	"general"	"national"	""	"district of columbia"	""	"general"	"Variable annuities are designed to protect against inflation eating up fixed annuity values."	"Washington Post, Times Herald  (1959-1973) The"	""	""	"2024-07-21T13:29:53.217564Z"	""	1960	"1960-08"
4095	"qz"	"fiscal"	"chicago"	""	""	"2024-07-21T13:30:29.482756Z"	""	"govt"	""	171891431	"general"	"general"	60975	"inflation-up"	""	33.162	"chicago, ill"	""	1	"{""choices"":[""cause"",""effect""]}"	""	""	""	""	""	"midwest"	""	"local"	""	"illinois"	""	"general"	"* If inflation rages, Washington is the cause and only Washington can provide the cure."	"Chicago Tribune (1963-1996)"	""	""	"2024-07-21T13:30:29.482778Z"	""	1979	"1979-01"
4096	"qz"	""	"los angeles"	""	"general"	"2024-07-21T13:30:47.227222Z"	""	"cost"	""	158149986	""	""	60976	"inflation-up"	""	18.14	"los angeles, calif"	""	11	"effect"	""	""	""	""	""	"west"	""	"local"	""	"california"	""	"general"	"""High rates of inflation affect more people than unem- ployment,"" he said."	"Los Angeles Times (1923-1995)"	""	""	"2024-07-21T13:30:53.372585Z"	""	1976	"1976-11"
4097	"qz"	"international"	"new york"	""	""	"2024-07-21T13:31:31.834494Z"	""	""	""	134111436	""	""	60977	"inflation-down"	"present"	35.025	"new york, ny"	""	3	"{""choices"":[""cause"",""foreign""]}"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	"future"	"The credit, to be  in West Ger man Marks, French francs and Austrian schillings, is to help Peru meet its interna tional payments while attempting to bring Inflation under control."	"Wall Street Journal  (1923-)"	""	""	"2024-07-21T13:31:31.834515Z"	""	1976	"1976-03"
4098	"qz"	""	"washington"	""	""	"2024-07-21T13:31:50.050782Z"	""	""	""	146642314	""	""	60978	""	""	15.45	"washington, dc"	""	8	"none"	""	""	""	""	""	"northeast"	""	"national"	""	"district of columbia"	""	""	"Grade inflation has at least partially blinded many to the reality of the achievement decline."	"Washington Post  (1974-) The"	""	""	"2024-07-21T13:31:50.050810Z"	""	1976	"1976-08"
4099	"qz"	"fiscal"	"new york"	""	""	"2024-07-21T13:33:45.942548Z"	""	""	""	119574553	"present"	""	60979	"inflation-down"	""	112.898	"new york, ny"	""	5	"cause"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	"future"	"Respite From Rises And C. Jackson, Grayson, chairman of the Price Commis'sion, has indicated that i,f meat prices rose too igh his would launch an inquiry into supermarket pricing. *s the consumer who has not switched to poultry.-a since the prices of other meats began to advance i --or to eggs 0r, cheese has been getting a respite from price advances which, kept pace with the Administration's efforts to curb inflation."	"New York Times  (1923-)"	""	""	"2024-07-21T13:33:45.942568Z"	""	1972	"1972-05"
4100	"qz"	""	"washington"	""	""	"2024-07-21T13:33:50.826568Z"	""	""	""	146357293	""	""	60980	""	""	2.118	"washington, dc"	""	6	"none"	""	""	""	""	""	"northeast"	""	"national"	""	"district of columbia"	""	""	"The suspects responded  s'        . with shotguns had little relative effect on the change reserves        indus- with obscene gestures as they  and ::~ They failed to inflation rates in developed trial nations during 1974 is also imade a wide turn at top speed cripple the blue boat which, countries."	"Washington Post  (1974-) The"	""	""	"2024-07-21T13:33:50.826590Z"	""	1975	"1975-06"
4101	"qz"	"expect"	"minneapolis"	""	""	"2024-07-21T13:34:15.695327Z"	""	""	"present"	1878536679	""	""	60981	"inflation-down"	""	13.901	"minneapolis"	""	9	"cause"	""	""	""	""	""	"midwest"	""	"local"	""	"minnesota"	""	"present"	"""Inflation has slowed, but people's perception of that changes,"" he said."	"Minneapolis Tribune (1964-1982)"	""	""	"2024-07-21T13:34:15.695348Z"	""	1977	"1977-09"
4102	"qz"	""	"los angeles"	""	""	"2024-07-21T13:34:27.897217Z"	""	""	""	158492984	""	""	60982	""	""	9.399	"los angeles, calif"	""	2	"none"	""	""	""	""	""	"west"	""	"local"	""	"california"	""	""	"Chantal Thomass' version of fashion inflation, above left, plots a balloon print dress over pantaloons."	"Los Angeles Times (1923-1995)"	""	""	"2024-07-21T13:34:27.897244Z"	""	1978	"1978-02"
4103	"qz"	""	"cincinnati"	"present"	""	"2024-07-21T13:34:50.115405Z"	""	"cost-push"	""	1888845099	""	""	60983	"inflation-up"	""	19.303	"cincinnati"	""	7	"effect"	""	""	""	""	""	"midwest"	""	"local"	""	"ohio"	""	"present"	"He said inflation was a big factor in the increased costs of doing business."	"Cincinnati Enquirer (1923-)"	""	""	"2024-07-21T13:34:50.115428Z"	""	1978	"1978-07"
4105	"qz"	"monetary"	"washington"	""	""	"2024-07-21T13:35:58.374818Z"	""	""	""	141036406	""	""	60984	"inflation-down"	""	12.551	"washington, dc"	"general"	8	"cause"	""	""	""	"present"	""	"northeast"	""	"national"	""	"district of columbia"	""	"general"	"He argued in something of a circle. however, in demanding lower interest rates and simultaneously a fight against the cruelties of inflation."	"Washington Post, Times Herald  (1959-1973) The"	""	""	"2024-07-21T13:35:58.374842Z"	""	1960	"1960-08"
4104	"qz"	""	"washington"	""	""	"2024-07-21T13:35:29.121868Z"	""	"rates"	""	141036406	""	""	60984	"inflation-up"	""	36.203	"washington, dc"	""	8	"effect"	""	""	""	"present"	""	"northeast"	""	"national"	""	"district of columbia"	""	"present"	"He argued in something of a circle. however, in demanding lower interest rates and simultaneously a fight against the cruelties of inflation."	"Washington Post, Times Herald  (1959-1973) The"	""	""	"2024-07-21T13:35:29.121890Z"	""	1960	"1960-08"
4106	"qz"	"demand"	"new york"	""	""	"2024-07-21T13:36:38.053940Z"	"present"	""	""	121198275	""	""	60985	"inflation-up"	""	36.721	"new york, ny"	""	3	"cause"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	"present"	"Restricting credit card use between consenting adults wlll not restrain inflation, just as limiting the number of yardsticks will not affect the length of a yard."	"New York Times  (1923-)"	""	""	"2024-07-21T13:36:38.053972Z"	""	1980	"1980-03"
4107	"qz"	""	"new york"	"present"	""	"2024-07-21T13:37:25.162188Z"	""	"cost-push"	""	119907068	""	""	60986	"inflation-na"	""	44.12	"new york, ny"	""	5	"effect"	""	""	""	""	""	"northeast"	""	"national"	""	"new york"	""	"present"	"Business Briefs Corporate Profit Rose 26% in Quarter Reflecting the booming economy, the effects of inflation, inventory revaluation and dollar devaluation, firstquarter profits of 1,545 United States corporations rose 26 per cent to $11-billion from $8.79-billion in the first three months of last year."	"New York Times  (1923-)"	""	""	"2024-07-21T13:37:25.162209Z"	""	1973	"1973-05"
4108	"qz"	""	"louisville"	""	""	"2024-07-21T13:37:41.041851Z"	""	"savings"	""	1868832909	""	""	60987	"inflation-na"	""	13.088	"louisville"	""	3	"effect"	""	""	""	""	""	"southeast"	"general"	"local"	""	"kentucky"	""	"general"	"One of our best hedges against inflation is vacant land."	"Courier-Journal (1923-) The"	""	""	"2024-07-21T13:37:41.041871Z"	""	1980	"1980-03"
4109	"qz"	""	"washington"	""	""	"2024-07-21T13:38:14.168826Z"	""	"govt"	""	147046029	"present"	"present"	60988	"inflation-na"	""	30.472	"washington, dc"	""	10	"effect"	""	""	""	""	""	"northeast"	""	"national"	""	"district of columbia"	""	"present"	"""Congress' action was part of a general response to inflation...."	"Washington Post  (1974-) The"	""	""	"2024-07-21T13:38:14.168851Z"	""	1980	"1980-10"
4110	"qz"	""	"los angeles"	""	""	"2024-07-21T13:38:35.783352Z"	""	""	""	158877568	""	""	60989	""	""	18.605	"los angeles, calif"	""	6	"none"	""	""	""	""	""	"west"	""	"local"	""	"california"	""	""	"Industry geologists es- timate that monitoring wells would cost roughly the same as producing wells and, taking inflation into ac- count, the figure could reach $150 to $200 a foot at Island Park."	"Los Angeles Times (1923-1995)"	""	""	"2024-07-21T13:38:35.783374Z"	""	1979	"1979-06"
4111	"qz"	""	"minneapolis"	""	""	"2024-07-21T13:38:41.687045Z"	""	""	""	1878954195	""	""	60990	""	""	3.026	"minneapolis"	""	11	"none"	""	""	""	""	""	"midwest"	""	"local"	""	"minnesota"	""	""	"Small en gine city, the original inflation fighters, do it again!"	"Minneapolis Tribune (1964-1982)"	""	""	"2024-07-21T13:38:41.687064Z"	""	1980	"1980-11"
4112	"qz"	""	"los angeles"	""	""	"2024-07-21T13:43:50.482041Z"	""	""	""	158444470	""	""	60991	""	""	15.67	"los angeles, calif"	""	1	"none"	""	""	""	""	""	"west"	""	"local"	""	"california"	""	""	"The same sorts of pitfalls face Car- ter on the inflation gamble."	"Los Angeles Times (1923-1995)"	""	""	"2024-07-21T13:43:50.482067Z"	""	1978	"1978-01"
4113	"qz"	"fiscal"	"chicago"	""	""	"2024-07-21T13:44:12.026719Z"	""	""	""	182651087	"present"	""	60992	"inflation-up"	""	18.844	"chicago, ill"	""	3	"cause"	""	""	""	""	""	"midwest"	""	"local"	""	"illinois"	""	"future"	"Miller Upton, president, Be- loit college, Beloit, Wis., told the tax writers that the tax program of President Kennedy ""moves in the direction of dis- couraging private philanthropy and' it is bound to contribute to further inflation."""	"Chicago Tribune (1963-1996)"	""	""	"2024-07-21T13:44:12.026741Z"	""	1963	"1963-03"
